Format: LABEL: Actual words in document  --  [Pattern used]  {Original file}  Number of occurrence

COMPANY: retail   <| logistics |>   solution   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: high   <| school |>   in   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: best   <| schools |>   for   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
ADDRESS: '   <| s |>   interior   --   [4008 S TREADAWAY BLVD]  {airtiteproducts.com}    Occurrence: 1
COMPANY: of   <| AIT |>   returns   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 1
COMPANY: Grade   <| A |>   Qualified   --   [A AND J MFG CO]  {aj-racks.com}    Occurrence: 15
COMPANY: the   <| air |>   you   --   [AIR AND WATER TECHNOLOGY SALES]  {airwater.com}    Occurrence: 1
COMPANY: for   <| aviation |>   and   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 2
COMPANY:    <| Airtek |>   are   --   [AIRTEK SERVICES INCORPORATION]  {airtekservices.com}    Occurrence: 10
COMPANY: FROM   <| AIT |>      --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 1
ADDRESS:    <| 6820 Ellicott |>   DriveEast   --   [6820 ELLICOTT DR # 1]  {airtemphvac.com}    Occurrence: 1
COMPANY: offers   <| aviation |>   and   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
COMPANY: Lower   <| School |>   faculty   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: At   <| AIT |>   ,   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 2
ADDRESS:    <| 7 |>   February   --   [7 WEYMOUTH ROAD]  {airventductcleaning.com}    Occurrence: 1
COMPANY: the   <| air |>   conditioner   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: ,   <| Airtek |>   is   --   [AIRTEK SERVICES INCORPORATION]  {airtekservices.com}    Occurrence: 1
COMPANY: conditioned   <| air |>   into   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: ,   <| AIT |>   provides   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: the   <| American |>   Institute   --   [AMERICAN INSTITUTE-STEEL CNSTR]  {aisc.org}    Occurrence: 1
COMPANY: ,   <| air |>   cargo   --   [AIR WEST INCORPORATION]  {airwestinc.com}    Occurrence: 2
COMPANY: Services   <| in |>   Orange   --   [ARRIVE IN STYLE LIMOUSINES INCORPORATION]  {aislimos.com}    Occurrence: 4
COMPANY: &   <| Air |>   Conditioning   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 15
COMPANY:    <| AIT |>   Milestones   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 2
CONTACT:    <| A |>   copy   --   [Ronald A Hill]  {aisins.com}    Occurrence: 1
COMPANY: with   <| AIT |>   and   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 1
COMPANY: From   <| Airtite |>   Windows   --   [AIRTITE PRODUCTS]  {airtiteproducts.com}    Occurrence: 1
COMPANY: ,   <| Inc |>   .   --   [AIRY 'S INCORPORATION]  {airys.com}    Occurrence: 9
ADDRESS: &   <| St. |>   Agnes   --   [1524 35TH ST NW]  {aisgw.org}    Occurrence: 4
COMPANY:    <| Rental |>   Equipment   --   [AITKIN RENTAL CTR]  {aitkinrental.com}    Occurrence: 1
COMPANY: AC   <| Air |>   Cooling   --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 6
COMPANY: Design   <| Services |>   -   --   [AIRTEK SERVICES INCORPORATION]  {airtekservices.com}    Occurrence: 2
COMPANY: because   <| Air-Wave |>   has   --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 1
ADDRESS: :   <| St. |>   Patrick   --   [1524 35TH ST NW]  {aisgw.org}    Occurrence: 2
COMPANY: ,   <| air |>   freight   --   [AIR WEST INCORPORATION]  {airwestinc.com}    Occurrence: 2
COMPANY: Air-Tro   <| Inc. |>   Pasadena   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 4
COMPANY: Vol   <| Block |>   ,   --   [AIR-VOL BLOCK]  {airvolblock.com}    Occurrence: 5
ADDRESS:    <| St. |>   Patrick   --   [1524 35TH ST NW]  {aisgw.org}    Occurrence: 2
COMPANY: member   <| schools |>   ,   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: Air-Tro   <| Inc. |>   in   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
CONTACT: Estelene   <| Hill |>      --   [Marvin Hill]  {airys.com}    Occurrence: 1
COMPANY: Langley   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: independent   <| school |>   boards   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: failing   <| air |>   conditioner   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY:    <| Airways |>   has   --   [AIRWAYS FREIGHT CORP]  {airwaysfreight.com}    Occurrence: 3
ADDRESS: ’   <| s |>   time   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY: Commercial   <| Insurance |>   &   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 22
COMPANY: ordinary   <| air |>   conditioner   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: member   <| schools |>   in   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: ,   <| air |>   filtration   --   [AIR AND WATER TECHNOLOGY SALES]  {airwater.com}    Occurrence: 1
CONTACT: Joe   <| Vulich |>   graduated   --   [Anne Vulich]  {aitindustries.com}    Occurrence: 1
COMPANY: your   <| air |>   conditioning   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 3
COMPANY: Vol   <| Block |>   has   --   [AIR-VOL BLOCK]  {airvolblock.com}    Occurrence: 1
COMPANY: independent   <| schools |>   ,   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: moving   <| air |>   systems   --   [AIR TRAC CORP]  {airtraccorp.com}    Occurrence: 1
COMPANY: an   <| AIT |>   Office   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 2
COMPANY: Field   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: been   <| Airways |>   agents   --   [AIRWAYS FREIGHT CORP]  {airwaysfreight.com}    Occurrence: 1
COMPANY: ,   <| air |>   attack   --   [AIR WEST INCORPORATION]  {airwestinc.com}    Occurrence: 2
COMPANY: cool   <| air |>   .   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: Albans   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: Heights   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
ADDRESS: ’   <| s |>   Thermostat   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 2
COMPANY: or   <| insurance |>   structures   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
COMPANY: Structured   <| Insurance |>   Programs   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 2
ADDRESS: figure   <| 1 |>   )   --   [1 E WACKER DR # 3100]  {aisc.org}    Occurrence: 1
COMPANY: chain   <| logistics |>   in   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: sheet   <| metal |>   fabrication   --   [AIRTONICS METAL PRODUCTS INCORPORATION]  {airtronics.com}    Occurrence: 7
COMPANY: ASK   <| AIR-WAVE |>      --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 3
COMPANY: ,   <| Air |>   Track   --   [AIR TRAC CORP]  {airtraccorp.com}    Occurrence: 2
ADDRESS: '   <| s |>   newest   --   [807 S LEMON AVENUE]  {airtreatment.com}    Occurrence: 1
COMPANY: been   <| in |>   business   --   [ARRIVE IN STYLE LIMOUSINES INCORPORATION]  {aislimos.com}    Occurrence: 1
ADDRESS: Jody   <| S. |>   ,   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY:    <| Airtek |>   have   --   [AIRTEK SERVICES INCORPORATION]  {airtekservices.com}    Occurrence: 2
COMPANY: Burke   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: Cloud-Based   <| Solutions |>   ,   --   [ADVANCED IMAGING SOLUTIONS]  {ais-now.com}    Occurrence: 1
COMPANY: an   <| air |>   conditioner   --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 1
COMPANY:    <| Video |>   Format   --   [AJA VIDEO]  {aja.com}    Occurrence: 1
COMPANY: of   <| a |>   new   --   [A AND J MFG CO]  {aj-racks.com}    Occurrence: 2
COMPANY:    <| Air |>   Handler   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 15
CITY: a   <| new |>   installation   --   [NEW PORT RICHEY]  {airxpressonline.com}    Occurrence: 1
CONTACT:    <| A |>   credit   --   [Ronald A Hill]  {aisins.com}    Occurrence: 1
COMPANY: in   <| heating |>   ,   --   [AIRWISE HEATING AND AIR COND]  {airwiseair.com}    Occurrence: 1
COMPANY: Global   <| Aviation |>   places   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
ADDRESS: ’   <| s |>   Time   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY: Lowell   <| School |>   Tour   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 7
ADDRESS:    <| St. |>   Columba   --   [1524 35TH ST NW]  {aisgw.org}    Occurrence: 1
COMPANY:    <| Air-Wave |>   '   --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 1
COMPANY: Indoor   <| Air |>   Quality   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 30
COMPANY: central   <| air |>   unit   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: are   <| in |>   the   --   [ARRIVE IN STYLE LIMOUSINES INCORPORATION]  {aislimos.com}    Occurrence: 1
ADDRESS: ’   <| s |>   Commercial   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 3
ADDRESS: ’   <| s |>   no   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY: ,   <| AIT |>   has   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 3
ADDRESS: to   <| airport |>   )   --   [574 AIRPORT SOUTH PKWY]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: on   <| Airways |>   ,   --   [AIRWAYS FREIGHT CORP]  {airwaysfreight.com}    Occurrence: 1
COMPANY: with   <| AIT |>   .   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: Bullis   <| School |>   in   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: outdoor   <| air |>   conditioner   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY:    <| AJA |>   Support   --   [AJA VIDEO]  {aja.com}    Occurrence: 1
COMPANY:    <| AIT |>   Engineering   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 1
COMPANY: Slump   <| Blocks |>      --   [AIR-VOL BLOCK]  {airvolblock.com}    Occurrence: 4
COMPANY: About   <| Air Temp |>      --   [AIR TEMP HEATING AND AIR COND]  {airtemphvac.com}    Occurrence: 4
COMPANY: equipment   <| AIT |>   has   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 2
COMPANY: Independent   <| Schools |>   of   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 7
COMPANY:    <| AIT |>   is   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 1
COMPANY: Day   <| School |>   Announces   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: your   <| insurance |>   program   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 2
COMPANY: the   <| heating |>   and   --   [AIRWISE HEATING AND AIR COND]  {airwiseair.com}    Occurrence: 1
COMPANY: Private   <| Aviation |>   (   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
COMPANY: Day   <| School |>   Lower   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: in   <| logistics |>   .   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: With   <| Air-Wave |>   ,   --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 1
COMPANY: ,   <| Airwise |>   serving   --   [AIRWISE HEATING AND AIR COND]  {airwiseair.com}    Occurrence: 1
COMPANY: Sheridan   <| School |>   ,   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: in   <| insurance |>   marketing   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
COMPANY: Day   <| School |>      --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 3
COMPANY:    <| Airways |>   is   --   [AIRWAYS FREIGHT CORP]  {airwaysfreight.com}    Occurrence: 1
COMPANY: perform   <| heating |>   and   --   [AIRWISE HEATING AND AIR COND]  {airwiseair.com}    Occurrence: 2
COMPANY: with   <| AIT |>   '   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: recognizes   <| AIT |>   '   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: Advanced   <| School |>   Search   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
ADDRESS: ’   <| s. |>   Tony   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY: Contact   <| Airtek |>   -   --   [AIRTEK SERVICES INCORPORATION]  {airtekservices.com}    Occurrence: 2
COMPANY: an   <| air |>   conditioning   --   [AIR XPRESS]  {airxpressonline.com}    Occurrence: 1
COMPANY: our   <| schools |>   .   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: Structured   <| Insurance |>   Products   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 2
ADDRESS: 114th   <| st. |>   At   --   [1634 19TH ST]  {aiviestransmission.com}    Occurrence: 1
COMPANY: SEED   <| School |>   in   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: warm   <| air |>   below   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: Hedges   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: standard   <| insurance |>   policies   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
COMPANY: in   <| Automated |>   Ultrasonic   --   [AUTOMATED INSPECTION SYSTEMS]  {ais4ndt.com}    Occurrence: 1
COMPANY:    <| air |>   contaminant   --   [AIR AND WATER TECHNOLOGY SALES]  {airwater.com}    Occurrence: 1
ADDRESS: October   <| 2nd |>   at   --   [1788 2ND ST # 202]  {aitzhayim.org}    Occurrence: 1
COMPANY:    <| A-Ivie |>   '   --   [A-IVIE 'S TRANSMISSION]  {aiviestransmission.com}    Occurrence: 1
COMPANY: Personal   <| Insurance |>      --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 21
CONTACT:    <| A |>   common   --   [Ronald A Hill]  {aisins.com}    Occurrence: 1
COMPANY: |   <| air |>   purifiers   --   [AIR AND WATER TECHNOLOGY SALES]  {airwater.com}    Occurrence: 2
ADDRESS: ’   <| s |>   work   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
CONTACT: Tony   <| Helbing |>      --   [Bob Helbing]  {airtro.com}    Occurrence: 1
COMPANY: chain   <| logistics |>   !   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: Congressional   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: River   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
ADDRESS: ’   <| s |>   List   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 2
ADDRESS:    <| St. |>   Anselm   --   [1524 35TH ST NW]  {aisgw.org}    Occurrence: 1
COMPANY: to   <| industrial |>   and   --   [ALABAMA INDUSTRIAL SVC CO]  {aisalabama.com}    Occurrence: 1
ADDRESS: ’   <| s |>   energy   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY: ,   <| heating |>   contractor   --   [AIRWISE HEATING AND AIR COND]  {airwiseair.com}    Occurrence: 1
COMPANY: At   <| Air Temp |>   ,   --   [AIR TEMP HEATING AND AIR COND]  {airtemphvac.com}    Occurrence: 1
COMPANY: captive   <| insurance |>   companies   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
ADDRESS: (   <| airport |>   to   --   [574 AIRPORT SOUTH PKWY]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: ,   <| Air |>   Conditioning   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: and   <| logistics |>   ,   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: Air-Tro   <| Inc. |>   Let   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 2
COMPANY: Hedges   <| School |>   Celebrates   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: your   <| heating |>   or   --   [AIRWISE HEATING AND AIR COND]  {airwiseair.com}    Occurrence: 2
COMPANY: warm   <| air |>   over   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: arrange   <| freight |>   .   --   [AIRWAYS FREIGHT CORP]  {airwaysfreight.com}    Occurrence: 1
COMPANY: -   <| Airtek |>      --   [AIRTEK SERVICES INCORPORATION]  {airtekservices.com}    Occurrence: 4
COMPANY:    <| Products |>      --   [AIRTONICS METAL PRODUCTS INCORPORATION]  {airtronics.com}    Occurrence: 12
COMPANY: two   <| transmission |>   rebuilders   --   [A-IVIE 'S TRANSMISSION]  {aiviestransmission.com}    Occurrence: 1
COMPANY: transport   <| logistics |>   contact   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 2
CONTACT: John   <| Vulich |>      --   [Anne Vulich]  {aitindustries.com}    Occurrence: 1
ADDRESS: ,   <| Airport |>   Facility   --   [351 AIRPORT ROAD]  {airward.com}    Occurrence: 1
COMPANY: dedicated   <| logistics |>   professionals   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: and   <| Air |>   Conditioning   --   [AIR TEMP HEATING AND AIR COND]  {airtemphvac.com}    Occurrence: 1
COMPANY: home   <| heating |>   Tarrant   --   [AIRWISE HEATING AND AIR COND]  {airwiseair.com}    Occurrence: 2
COMPANY: ,   <| Inc. |>   provides   --   [AIRY 'S INCORPORATION]  {airys.com}    Occurrence: 1
COMPANY: the   <| cleaning |>   and   --   [AIR-VENT DUCT CLEANING INCORPORATION]  {airventductcleaning.com}    Occurrence: 1
COMPANY:    <| AIT |>   co-workers   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: Coil   <| Cleaning |>   and   --   [AIR-VENT DUCT CLEANING INCORPORATION]  {airventductcleaning.com}    Occurrence: 1
COMPANY: for   <| air |>   handler   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: Presbyterian   <| School |>   ,   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 2
COMPANY:    <| Air-Wave |>   Sales   --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 1
COMPANY: finish   <| products |>   as   --   [AIRTONICS METAL PRODUCTS INCORPORATION]  {airtronics.com}    Occurrence: 1
COMPANY: Maintenance   <| service |>   to   --   [AIRTEK SERVICES INCORPORATION]  {airtekservices.com}    Occurrence: 6
ADDRESS: ’   <| s |>   Degree   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY: with   <| AIT |>   since   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 2
COMPANY: ServicesAirways   <| Freight |>   Corporation   --   [AIRWAYS FREIGHT CORP]  {airwaysfreight.com}    Occurrence: 2
COMPANY: Montessori   <| School |>   ,   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 3
COMPANY:    <| Insurance |>   &   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 6
COMPANY: 12am   <| MT |>      --   [AIRY MT BED AND BREAKFAST]  {airymount.com}    Occurrence: 1
COMPANY: Precision   <| Block |>   ,   --   [AIR-VOL BLOCK]  {airvolblock.com}    Occurrence: 1
COMPANY: LBA   <| Air |>   Conditioning   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: independent   <| schools |>   .   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
ADDRESS: ’   <| s |>   expertise   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY: Personal   <| Insurance |>   :   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 2
COMPANY: Shipping   <| Logistics |>   Leadership   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 2
CONTACT: the   <| Helbing |>   family   --   [Bob Helbing]  {airtro.com}    Occurrence: 2
COMPANY: Middle   <| School |>   Campus   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 3
CONTACT:    <| A |>   I   --   [George A Peters]  {airworks-studio.com}    Occurrence: 3
COMPANY: the   <| air |>   to   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: McLean   <| School |>   ,   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 2
COMPANY: the   <| air |>   quality   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY:    <| Air |>   Links   --   [AIR AND WATER TECHNOLOGY SALES]  {airwater.com}    Occurrence: 2
COMPANY: Chain   <| Logistics |>   Careers   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 2
COMPANY:    <| Air Temp |>   Syracuse   --   [AIR TEMP HEATING AND AIR COND]  {airtemphvac.com}    Occurrence: 2
COMPANY: Holton-Arms   <| School |>   Open   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: AISGW   <| schools |>   ;   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY:    <| Service |>   and   --   [AIRTEK SERVICES INCORPORATION]  {airtekservices.com}    Occurrence: 15
ADDRESS: '   <| s |>   the   --   [4008 S TREADAWAY BLVD]  {airtiteproducts.com}    Occurrence: 1
COMPANY: transport   <| logistics |>   ,   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: ,   <| Inc. |>   is   --   [AIRY 'S INCORPORATION]  {airys.com}    Occurrence: 1
COMPANY: the   <| AJA |>   Installation   --   [AJA VIDEO]  {aja.com}    Occurrence: 1
COMPANY: independent   <| aviation |>   brokering   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
COMPANY:    <| ait |>   ,   --   [AIT INDUSTRIES]  {aitindustries.com}    Occurrence: 1
COMPANY: Air-Tro   <| Inc. |>   We   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 2
COMPANY: High   <| School |>   ,   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 2
COMPANY: the   <| insurance |>   ,   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
ADDRESS: ’   <| s |>   letter   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 1
COMPANY: >   <| Air |>   Handler   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: Air-Tro   <| Inc. |>   has   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: ’   <| insurance |>   needs   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 2
COMPANY: Day   <| School |>   of   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY:    <| Air Temp |>   Binghamton   --   [AIR TEMP HEATING AND AIR COND]  {airtemphvac.com}    Occurrence: 2
COMPANY: at   <| AIT |>      --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 9
COMPANY: &   <| Imaging |>   Systems   --   [ADVANCED IMAGING SOLUTIONS]  {ais-now.com}    Occurrence: 1
COMPANY:    <| AIT |>   '   --   [AIT WORLDWIDE LOGISTICS]  {aitworldwidelogistics.com}    Occurrence: 1
COMPANY: Bullis   <| School |>   ,   --   [ASSOCIATION-INDEPENDENT SCHOOL]  {aisgw.org}    Occurrence: 1
COMPANY: HVAC   <| air |>   handling   --   [AIR AND WATER TECHNOLOGY SALES]  {airwater.com}    Occurrence: 1
COMPANY: of   <| aviation |>   experts   --   [AVIATION INSURANCE SVC-NV INCORPORATION]  {aisins.com}    Occurrence: 1
COMPANY: serviced   <| air |>   conditioner   --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 1
ADDRESS: ’   <| s |>   performance   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 5
COMPANY: Many   <| air |>   conditioning   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 1
COMPANY: ”   <| in |>   Orange   --   [ARRIVE IN STYLE LIMOUSINES INCORPORATION]  {aislimos.com}    Occurrence: 1
COMPANY: ,   <| Airy |>   '   --   [AIRY 'S INCORPORATION]  {airys.com}    Occurrence: 1
COMPANY: the   <| air |>   conditioning   --   [AIR TRO INCORPORATION]  {airtro.com}    Occurrence: 7
COMPANY: On-Premise   <| Solutions |>   ,   --   [ADVANCED IMAGING SOLUTIONS]  {ais-now.com}    Occurrence: 1
ADDRESS: ’   <| s |>   why   --   [1630 S MYRTLE AVENUE]  {airtro.com}    Occurrence: 5
COMPANY: of   <| air |>   conditioners   --   [AIR-WAVE AIR CONDITIONING]  {airwaveac.com}    Occurrence: 3
