Format: LABEL: Actual words in document  --  [Pattern used]  {Original file}  Number of occurrence

COMPANY: provides   <| air |>   &   --   [AIR POWER INTL EXPRESS]  {airpowerusa.com}    Occurrence: 1
COMPANY: :   <| Air Products |>      --   [AIR PRODUCTS AND CHEMICALS INCORPORATION]  {airproducts.com}    Occurrence: 2
COMPANY:    <| International |>   Inc   --   [AIRTECH INTERNATIONAL]  {airtechonline.com}    Occurrence: 1
COMPANY: Dayton   <| Air |>   Force   --   [UNITED STATES AIR AND TRADE SHOW]  {airshowdayton.com}    Occurrence: 1
COMPANY: T53   <| engine |>   MRO   --   [AIR TECHNOLOGY ENGINES INCORPORATION]  {airtechnology.com}    Occurrence: 2
COMPANY: -   <| Air |>   Tech   --   [AIR TECHNOLOGIES CORP]  {airtech.net}    Occurrence: 13
COMPANY: Contact   <| Airtech |>   |   --   [AIRTECH OF STAMFORD INCORPORATION]  {airtech-hvac.com}    Occurrence: 2
COMPANY: Aviation   <| Insurance |>      --   [AIR SOUTH INSURANCE]  {airsouthinsurance.com}    Occurrence: 1
COMPANY: pressurization   <| system |>   .   --   [SYSTEM STUDIES]  {airtalk.com}    Occurrence: 1
COMPANY: used   <| Honda |>   cars   --   [AIRPORT MARINA HONDA]  {airportmarinahonda.com}    Occurrence: 1
COMPANY: T53   <| Engine |>      --   [AIR TECHNOLOGY ENGINES INCORPORATION]  {airtechnology.com}    Occurrence: 9
COMPANY:    <| AIRTEAM |>   -   --   [AIRTEAM]  {airteamltd.com}    Occurrence: 1
COMPANY: central   <| air |>   conditioning   --   [AIR PRODUCTS INCORPORATION]  {airproductsinc.com}    Occurrence: 1
COMPANY: Aviation   <| Insurance |>   Expert   --   [AIR SOUTH INSURANCE]  {airsouthinsurance.com}    Occurrence: 2
COMPANY:    <| Air |>   Conditioning   --   [AIR PRODUCTS INCORPORATION]  {airproductsinc.com}    Occurrence: 198
COMPANY: Why   <| Air Products |>      --   [AIR PRODUCTS AND CHEMICALS INCORPORATION]  {airproducts.com}    Occurrence: 26
COMPANY:    <| Engine |>   Test   --   [AIR TECHNOLOGY ENGINES INCORPORATION]  {airtechnology.com}    Occurrence: 5
CONTACT:    <| John |>   currently   --   [John Schiavo]  {airstreamac.com}    Occurrence: 1
COMPANY: ,   <| Air Products |>   Chairman   --   [AIR PRODUCTS AND CHEMICALS INCORPORATION]  {airproducts.com}    Occurrence: 1
COMPANY: the   <| air |>   conditioning   --   [AIR PRODUCTS INCORPORATION]  {airproductsinc.com}    Occurrence: 1
COMPANY: Pro   <| Inc |>   .   --   [AIR-PRO INCORPORATION]  {airpro.com}    Occurrence: 1
COMPANY: the   <| Air Show |>   .   --   [UNITED STATES AIR AND TRADE SHOW]  {airshowdayton.com}    Occurrence: 1
COMPANY:    <| Air Products |>   -   --   [AIR PRODUCTS AND CHEMICALS INCORPORATION]  {airproducts.com}    Occurrence: 2
CITY: the   <| San |>   Francisco   --   [SAN JOSE]  {airsystemsinc.com}    Occurrence: 1
CITY: our   <| new |>   10   --   [NEW HYDE PARK]  {airstreamac.com}    Occurrence: 1
COMPANY: as   <| air |>   purification   --   [AIR PRODUCTS INCORPORATION]  {airproductsinc.com}    Occurrence: 1
ADDRESS: Estes   <| Ave |>   .   --   [816 THORNDALE AVENUE]  {airpower-chi.com}    Occurrence: 1
COMPANY: fbo   <| insurance |>   .   --   [AIR SOUTH INSURANCE]  {airsouthinsurance.com}    Occurrence: 1
COMPANY:    <| Airtech |>   Asia   --   [AIRTECH INTERNATIONAL]  {airtechonline.com}    Occurrence: 3
COMPANY:    <| Air Show |>   in   --   [UNITED STATES AIR AND TRADE SHOW]  {airshowdayton.com}    Occurrence: 1
ADDRESS: ’   <| s |>   core   --   [275 S PRICE ROAD]  {airproducts.com}    Occurrence: 1
COMPANY:    <| Air Products |>   has   --   [AIR PRODUCTS AND CHEMICALS INCORPORATION]  {airproducts.com}    Occurrence: 1
COMPANY:    <| System |>   Status   --   [SYSTEM STUDIES]  {airtalk.com}    Occurrence: 5
COMPANY: capital-intensive   <| construction |>   projects   --   [AIRTEK CONSTRUCTION]  {airtek-troy.com}    Occurrence: 1
COMPANY: automation   <| systems |>   engineering   --   [AIR SYSTEMS INCORPORATION]  {airsystemsinc.com}    Occurrence: 1
COMPANY:    <| AIRTEAM |>   is   --   [AIRTEAM]  {airteamltd.com}    Occurrence: 17
COMPANY: service   <| tech |>   did   --   [AIR TECH OF CENTRAL FL INCORPORATION]  {airtechofcentralflorida.com}    Occurrence: 6
COMPANY: County   <| Honda |>   Dealership   --   [AIRPORT MARINA HONDA]  {airportmarinahonda.com}    Occurrence: 1
COMPANY:    <| Construction |>   Management   --   [AIRTEK CONSTRUCTION]  {airtek-troy.com}    Occurrence: 4
COMPANY: large   <| construction |>   projects   --   [AIRTEK CONSTRUCTION]  {airtek-troy.com}    Occurrence: 1
CONTACT:    <| Brown |>   :   --   [Dan Brown]  {airtechsales.com}    Occurrence: 1
COMPANY: 2016   <| AIRTEAM |>   Heating   --   [AIRTEAM]  {airteamltd.com}    Occurrence: 11
COMPANY: Contact   <| Air Systems |>   AC   --   [AIR SYSTEMS A/C-HTG AND REFRIG]  {airsystemsac.com}    Occurrence: 2
COMPANY: ground   <| transportation |>      --   [PREMIER TRANSPORTATION]  {airporttransport.com}    Occurrence: 2
COMPANY: HVAC   <| systems |>   ,   --   [AIR SYSTEMS INCORPORATION]  {airsystemsinc.com}    Occurrence: 2
COMPANY: T53   <| Engines |>   ,   --   [AIR TECHNOLOGY ENGINES INCORPORATION]  {airtechnology.com}    Occurrence: 5
COMPANY: Automation   <| Systems |>      --   [AIR SYSTEMS INCORPORATION]  {airsystemsinc.com}    Occurrence: 1
COMPANY: airplane   <| instruments |>   used   --   [AIR SHUNT INSTRUMENTS INCORPORATION]  {airshunt.com}    Occurrence: 2
COMPANY: Aluminum   <| Trailers |>      --   [AIRPORT TRAILER SALES]  {airporttrailers.com}    Occurrence: 4
ADDRESS: ’   <| s |>   continued   --   [275 S PRICE ROAD]  {airproducts.com}    Occurrence: 1
COMPANY: at   <| Air Products |>   ,   --   [AIR PRODUCTS AND CHEMICALS INCORPORATION]  {airproducts.com}    Occurrence: 1
CONTACT:    <| Jeff |>   then   --   [Jeff Crane]  {airproductsinc.com}    Occurrence: 1
COMPANY: T53   <| Engine |>   &   --   [AIR TECHNOLOGY ENGINES INCORPORATION]  {airtechnology.com}    Occurrence: 5
COMPANY: About   <| Airtech |>   Video   --   [AIRTECH INTERNATIONAL]  {airtechonline.com}    Occurrence: 1
CONTACT: Tom   <| Davis |>      --   [Denise Davis]  {airtechmechanical.com}    Occurrence: 1
COMPANY: 84-5052   <| Air |>   Tech   --   [AIR TECHNOLOGIES CORP]  {airtech.net}    Occurrence: 1
COMPANY: largest   <| Honda |>   Dealership   --   [AIRPORT MARINA HONDA]  {airportmarinahonda.com}    Occurrence: 1
COMPANY: the   <| air |>   you   --   [AIR PRODUCTS INCORPORATION]  {airproductsinc.com}    Occurrence: 1
ADDRESS: the   <| Wright |>   Company   --   [3800 WRIGHT DR]  {airshowdayton.com}    Occurrence: 1
COMPANY:    <| Airtech |>      --   [AIRTECH INTERNATIONAL]  {airtechonline.com}    Occurrence: 3
COMPANY:    <| Product |>   Finder   --   [AIR PRODUCTS AND CHEMICALS INCORPORATION]  {airproducts.com}    Occurrence: 1
COMPANY: ,   <| system |>   capable   --   [SYSTEM STUDIES]  {airtalk.com}    Occurrence: 1
COMPANY: pump   <| air |>   into   --   [AIR TECHNOLOGIES CORP]  {airtech.net}    Occurrence: 1
COMPANY: your   <| trailer |>   .   --   [AIRPORT TRAILER SALES]  {airporttrailers.com}    Occurrence: 2
COMPANY: Your   <| Hawaii |>   .   --   [AIR SERVICE HAWAII]  {airservicehawaii.com}    Occurrence: 2
COMPANY: have   <| trailers |>   for   --   [AIRPORT TRAILER SALES]  {airporttrailers.com}    Occurrence: 1
COMPANY:    <| Air Products |>   Providing   --   [AIR PRODUCTS AND CHEMICALS INCORPORATION]  {airproducts.com}    Occurrence: 1
COMPANY: |   <| Airtek |>      --   [AIRTEK CONSTRUCTION]  {airtek-troy.com}    Occurrence: 8
COMPANY: BigTex   <| Trailers |>   -   --   [AIRPORT TRAILER SALES]  {airporttrailers.com}    Occurrence: 4
